fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,togo,area
11,,,,310.0,-2270.723729818524,-12654.808203109813,1,0,163.813,0.0
55,,,,563.0,-2138.723729818524,-12522.808203109813,42,1,163.776,0.0
59,,,,604.0,-2126.723729818524,-12510.808203109813,46,1,163.75,0.0
60,,,,614.0,-2123.723729818524,-12507.808203109813,47,1,163.739,0.0
63,,,,633.0,-2114.723729818524,-12498.808203109813,50,1,163.723,0.0
64,,,,634.0,-2111.723729818524,-12495.808203109813,51,1,163.675,0.0
65,,,,643.0,-2108.723729818524,-12492.808203109813,52,1,163.664,0.0
68,,,,665.0,-2099.723729818524,-12483.808203109813,55,1,163.636,0.0
69,,,,675.0,-2096.723729818524,-12480.808203109813,56,1,163.62,0.0
72,,,,700.0,-2087.723729818524,-12471.808203109813,59,1,163.59,0.0
73,,,,706.0,-2084.723729818524,-12468.808203109813,60,1,163.55,0.0
74,,,,714.0,-2081.723729818524,-12465.808203109813,61,1,163.546,0.0
77,,,,735.0,-2072.723729818524,-12456.808203109813,64,1,163.543,0.0
78,,,,739.0,-2069.723729818524,-12453.808203109813,65,1,163.502,0.0
79,,,,744.0,-2066.723729818524,-12450.808203109813,66,1,163.5,0.0
82,,,,766.0,-2057.723729818524,-12441.808203109813,69,1,163.47,0.0
83,,,,778.0,-2054.723729818524,-12438.808203109813,70,1,163.447,0.0
87,,,,802.0,-2042.723729818524,-12426.808203109813,74,1,163.411,0.0
88,,,,813.0,-2039.723729818524,-12423.808203109813,75,1,163.404,0.0
92,,,,838.0,-2027.723729818524,-12411.808203109813,79,1,163.373,0.0
93,,,,842.0,-2024.723729818524,-12408.808203109813,80,1,163.35,0.0
96,,,,866.0,-2014.723729818524,-12398.808203109813,83,1,163.347,0.0
97,,,,872.0,-2011.723729818524,-12395.808203109813,84,1,163.308,0.0
98,,,,883.0,-2008.723729818524,-12392.808203109813,85,1,163.297,0.0
104,,,,918.0,-1990.723729818524,-12374.808203109813,91,1,163.278,0.0
105,,,,925.0,-1987.723729818524,-12371.808203109813,92,1,163.274,0.0
108,,,,944.0,-1978.723729818524,-12362.808203109813,95,1,163.265,0.0
109,,,,946.0,-1975.723729818524,-12359.808203109813,96,1,163.223,0.0
110,,,,954.0,-1972.723729818524,-12356.808203109813,97,1,163.213,0.0
116,,,,989.0,-1954.723729818524,-12338.808203109813,103,1,163.203,0.0
121,,,,1017.0,-1939.723729818524,-12323.808203109813,108,1,163.202,0.0
122,,,,1024.0,-1936.723729818524,-12320.808203109813,109,1,163.163,0.0
126,,,,1062.0,-1924.723729818524,-12308.808203109813,113,1,163.151,0.0
127,,,,1064.0,-1921.723729818524,-12305.808203109813,114,1,163.124,0.0
133,,,,1112.0,-1903.723729818524,-12287.808203109813,120,1,163.114,0.0
137,,,,1150.0,-1891.723729818524,-12275.808203109813,124,1,163.088,0.0
138,,,,1163.0,-1888.723729818524,-12272.808203109813,125,1,163.058,0.0
144,,,,1211.0,-1870.723729818524,-12254.808203109813,131,1,163.049,0.0
