leg,time,lat,lng,tickLead,tickRace,distance
0,2017-01-04T02:05:19Z,-33.35603000,147.93206000,-3259.0,,215.86
0,2017-01-04T02:05:49Z,-33.35603000,147.93206000,-3229.0,,215.86
0,2017-01-04T02:06:19Z,-33.35606000,147.93206000,-3199.0,,215.859
0,2017-01-04T02:06:50Z,-33.35606000,147.93205000,-3168.0,,215.857
0,2017-01-04T02:07:20Z,-33.35606000,147.93205000,-3138.0,,215.857
0,2017-01-04T02:07:50Z,-33.35608300,147.93211600,-3108.0,,215.863
0,2017-01-04T02:08:20Z,-33.35606000,147.93215000,-3078.0,,215.866
0,2017-01-04T02:08:50Z,-33.35608300,147.93210000,-3048.0,,215.861
1,2017-01-04T02:09:20Z,-33.35603000,147.93261600,-3018.0,,215.908
1,2017-01-04T02:09:50Z,-33.35491600,147.93851600,-2988.0,,216.466
1,2017-01-04T02:09:55Z,-33.35476000,147.93951600,-2983.0,,216.559
1,2017-01-04T02:10:00Z,-33.35476000,147.94056000,-2978.0,,216.651
1,2017-01-04T02:10:05Z,-33.35485000,147.94165000,-2973.0,,216.743
1,2017-01-04T02:10:10Z,-33.35503000,147.94260000,-2968.0,,216.825
1,2017-01-04T02:10:15Z,-33.35545000,147.94358300,-2963.0,,216.889
1,2017-01-04T02:10:20Z,-33.35560000,147.94461600,-2958.0,,216.972
1,2017-01-04T02:10:25Z,-33.35605000,147.94558300,-2953.0,,217.042
1,2017-01-04T02:10:30Z,-33.35656000,147.94625000,-2948.0,,217.081
1,2017-01-04T02:10:35Z,-33.35700000,147.94670000,-2943.0,,217.105
1,2017-01-04T02:10:40Z,-33.35740000,147.94700000,-2938.0,,217.116
1,2017-01-04T02:10:45Z,-33.35815000,147.94716000,-2933.0,,217.103
1,2017-01-04T02:10:50Z,-33.35895000,147.94730000,-2928.0,,217.085
1,2017-01-04T02:10:55Z,-33.35978300,147.94730000,-2923.0,,217.057
1,2017-01-04T02:11:00Z,-33.36061600,147.94741600,-2918.0,,217.033
1,2017-01-04T02:11:05Z,-33.36151600,147.94753000,-2913.0,,217.01
1,2017-01-04T02:11:10Z,-33.36230000,147.94770000,-2908.0,,216.995
1,2017-01-04T02:11:15Z,-33.36310000,147.94781600,-2903.0,,216.977
1,2017-01-04T02:11:20Z,-33.36388300,147.94788300,-2898.0,,216.954
1,2017-01-04T02:11:25Z,-33.36460000,147.94806000,-2893.0,,216.944
1,2017-01-04T02:11:30Z,-33.36531600,147.94838300,-2888.0,,216.945
1,2017-01-04T02:11:35Z,-33.36586000,147.94891600,-2883.0,,216.972
1,2017-01-04T02:11:40Z,-33.36640000,147.94951600,-2878.0,,217.005
1,2017-01-04T02:11:45Z,-33.36670000,147.95025000,-2873.0,,217.058
1,2017-01-04T02:11:50Z,-33.36688300,147.95108300,-2868.0,,217.125
1,2017-01-04T02:11:55Z,-33.36670000,147.95196000,-2863.0,,217.209
1,2017-01-04T02:12:00Z,-33.36623000,147.95268300,-2858.0,,217.289
1,2017-01-04T02:12:05Z,-33.36563000,147.95326000,-2853.0,,217.362
1,2017-01-04T02:12:10Z,-33.36493000,147.95383000,-2848.0,,217.437
1,2017-01-04T02:12:15Z,-33.36411600,147.95411600,-2843.0,,217.492
1,2017-01-04T02:12:20Z,-33.36310000,147.95408300,-2838.0,,217.526
1,2017-01-04T02:12:25Z,-33.36218300,147.95403000,-2833.0,,217.556
1,2017-01-04T02:12:30Z,-33.36115000,147.95385000,-2828.0,,217.577
1,2017-01-04T02:12:35Z,-33.36003000,147.95375000,-2823.0,,217.61
1,2017-01-04T02:12:40Z,-33.35915000,147.95296000,-2818.0,,217.574
1,2017-01-04T02:12:45Z,-33.35840000,147.95180000,-2813.0,,217.499
1,2017-01-04T02:12:50Z,-33.35788300,147.95038300,-2808.0,,217.394
1,2017-01-04T02:12:55Z,-33.35756000,147.94886000,-2803.0,,217.273
1,2017-01-04T02:13:00Z,-33.35741600,147.94731600,-2798.0,,217.143
1,2017-01-04T02:13:05Z,-33.35738300,147.94575000,-2793.0,,217.007
1,2017-01-04T02:13:10Z,-33.35745000,147.94431600,-2788.0,,216.879
1,2017-01-04T02:13:15Z,-33.35746000,147.94308300,-2783.0,,216.771
1,2017-01-04T02:13:20Z,-33.35746000,147.94156000,-2778.0,,216.638
1,2017-01-04T02:13:25Z,-33.35738300,147.94026000,-2773.0,,216.527
1,2017-01-04T02:13:30Z,-33.35725000,147.93940000,-2768.0,,216.456
1,2017-01-04T02:13:35Z,-33.35743000,147.93845000,-2763.0,,216.366
1,2017-01-04T02:13:41Z,-33.35768300,147.93765000,-2757.0,,216.287
1,2017-01-04T02:13:46Z,-33.35761600,147.93670000,-2752.0,,216.206
1,2017-01-04T02:13:51Z,-33.35743000,147.93585000,-2747.0,,216.139
1,2017-01-04T02:13:56Z,-33.35675000,147.93558300,-2742.0,,216.141
1,2017-01-04T02:14:01Z,-33.35606000,147.93560000,-2737.0,,216.168
1,2017-01-04T02:14:06Z,-33.35563000,147.93605000,-2732.0,,216.223
1,2017-01-04T02:14:11Z,-33.35571600,147.93668300,-2727.0,,216.276
1,2017-01-04T02:14:16Z,-33.35606000,147.93701600,-2722.0,,216.292
1,2017-01-04T02:14:21Z,-33.35661600,147.93708300,-2717.0,,216.277
1,2017-01-04T02:14:26Z,-33.35720000,147.93710000,-2712.0,,216.257
1,2017-01-04T02:14:31Z,-33.35778300,147.93676000,-2707.0,,216.206
1,2017-01-04T02:14:36Z,-33.35805000,147.93603000,-2702.0,,216.132
1,2017-01-04T02:14:41Z,-33.35788300,147.93518300,-2697.0,,216.064
1,2017-01-04T02:14:46Z,-33.35725000,147.93485000,-2692.0,,216.058
1,2017-01-04T02:14:51Z,-33.35648300,147.93471600,-2687.0,,216.075
1,2017-01-04T02:14:56Z,-33.35593000,147.93515000,-2682.0,,216.134
1,2017-01-04T02:15:01Z,-33.35616000,147.93556000,-2677.0,,216.161
1,2017-01-04T02:15:06Z,-33.35671600,147.93531600,-2672.0,,216.119
1,2017-01-04T02:15:11Z,-33.35701600,147.93428300,-2667.0,,216.017
1,2017-01-04T02:15:16Z,-33.35600000,147.93351600,-2662.0,,215.963
1,2017-01-04T02:15:21Z,-33.35591600,147.93336000,-2657.0,,215.978
1,2017-01-04T02:15:26Z,-33.35541600,147.93393000,-2652.0,,216.046
1,2017-01-04T02:15:31Z,-33.35548300,147.93461600,-2647.0,,216.104
1,2017-01-04T02:15:36Z,-33.35543000,147.93525000,-2642.0,,216.161
1,2017-01-04T02:15:41Z,-33.35483000,147.93491600,-2637.0,,216.154
1,2017-01-04T02:15:46Z,-33.35486000,147.93411600,-2632.0,,216.083
1,2017-01-04T02:15:51Z,-33.35536000,147.93368300,-2627.0,,216.026
1,2017-01-04T02:15:56Z,-33.35573000,147.93406000,-2622.0,,216.046
1,2017-01-04T02:16:01Z,-33.35543000,147.93455000,-2617.0,,216.1
1,2017-01-04T02:16:06Z,-33.35481600,147.93435000,-2612.0,,216.105
1,2017-01-04T02:16:11Z,-33.35451600,147.93351600,-2607.0,,216.044
1,2017-01-04T02:16:16Z,-33.35475000,147.93281600,-2602.0,,215.974
1,2017-01-04T02:16:21Z,-33.35521600,147.93236000,-2597.0,,215.917
1,2017-01-04T02:16:26Z,-33.35570000,147.93251600,-2592.0,,215.912
1,2017-01-04T02:16:31Z,-33.35545000,147.93315000,-2587.0,,215.977
1,2017-01-04T02:16:36Z,-33.35488300,147.93315000,-2582.0,,215.998
1,2017-01-04T02:16:41Z,-33.35443000,147.93230000,-2577.0,,215.94
1,2017-01-04T02:16:46Z,-33.35451600,147.93143000,-2572.0,,215.861
1,2017-01-04T02:16:51Z,-33.35510000,147.93096000,-2567.0,,215.799
1,2017-01-04T02:16:56Z,-33.35570000,147.93081600,-2562.0,,215.763
1,2017-01-04T02:17:01Z,-33.35591600,147.93131600,-2557.0,,215.799
1,2017-01-04T02:17:06Z,-33.35535000,147.93168300,-2552.0,,215.852
1,2017-01-04T02:17:11Z,-33.35473000,147.93163000,-2547.0,,215.871
1,2017-01-04T02:17:16Z,-33.35420000,147.93100000,-2542.0,,215.835
1,2017-01-04T02:17:21Z,-33.35386000,147.93013000,-2537.0,,215.772
1,2017-01-04T02:17:26Z,-33.35385000,147.92916000,-2532.0,,215.688
1,2017-01-04T02:17:31Z,-33.35430000,147.92830000,-2527.0,,215.594
1,2017-01-04T02:17:36Z,-33.35490000,147.92846000,-2522.0,,215.588
1,2017-01-04T02:17:41Z,-33.35520000,147.92893000,-2517.0,,215.617
1,2017-01-04T02:17:46Z,-33.35530000,147.92936000,-2512.0,,215.651
1,2017-01-04T02:17:51Z,-33.35503000,147.92993000,-2507.0,,215.711
1,2017-01-04T02:17:56Z,-33.35450000,147.93003000,-2502.0,,215.74
1,2017-01-04T02:18:01Z,-33.35398300,147.92961600,-2497.0,,215.723
1,2017-01-04T02:18:06Z,-33.35371600,147.92863000,-2492.0,,215.647
1,2017-01-04T02:18:11Z,-33.35405000,147.92760000,-2487.0,,215.55
